Datetime,Text,Username,Tweet Id,compound,neg,neu,pos,compound-sentiment,sentiment
2017-08-22 17:53:30+00:00,".@PaLegis should let @PennsylvaniaDEP do its job, not pass budget that expands #Fracking #pollution @http://bit.ly/2vljYcm @BuzzFlash",CleanAirMoms_PA,900053328004075520,0.1027,0.0,0.915,0.085,pos,neu
2017-08-22 13:40:45+00:00,When You Want to Know How Good the Air Quality Is in Baltimore #CitizenScience https://t.co/JvKKZhc4q2 #Arduino #airquality #tech #pollution https://t.co/LiuDihGj08,zengirl2,899989720511414274,0.4939,0.0,0.811,0.189,pos,neu
2017-08-22 00:54:01+00:00,And without the #EPA we would have the same or worst #pollution here in the USA https://t.co/RZTG0rhkdf,raolivieri,899796769181241345,-0.6249,0.204,0.796,0.0,neg,neu
2017-08-21 17:55:53+00:00,"tossed eclipse glasses
begin their long journey
to the Sargasso

#haiku #3lines #eclipse #Eclipse2017 #poetry #pollution",ThreeCatsOwnMe,899691542855790592,0.0,0.0,1.0,0.0,neu,neu
2017-08-18 14:47:43+00:00,"#BlueTech can make us better stewards of #water.Today's tech 4 reducing #stormwater #pollution was developed long, long ago. @NLinNY @hMAG https://t.co/6XObL0n5Z3",cartercraft,898557025642262528,0.4404,0.0,0.873,0.127,pos,neu
2017-08-18 12:37:00+00:00,"Where does your #water come from? Stop plastic #pollution w/ in-home #watertreatment. @foodandwater #cleanwater
https://t.co/ZMvYdXZENH",N_W_S_C,898524126029246468,-0.296,0.136,0.864,0.0,neg,neu
2017-08-17 12:42:02+00:00,"The more we know about #microplastics, the more effort we can put into protecting our oceans! #pollution #newlogic 🤔
https://t.co/k1sIANdEa9",NewLogicEd,898163004784685058,0.0,0.0,1.0,0.0,neu,neu
2017-08-04 22:44:54+00:00,"""No More #pollution Please"". #GowanusCanal #Brooklyn #stormdrains @ Cobble Hill, Brooklyn https://t.co/o5iITYJN0V",NYCSimmons,893603681576382464,0.3774,0.0,0.81,0.19,pos,neu
2017-08-04 13:13:30+00:00,Exactly! Keeping our streets #pollution free helps keep our creeks/rivers clean. 💧Important b/c Philly #drinkingwater is drawn from rivers 🚰 https://t.co/4DLEZwPSjJ,TTFWatershed,893459881235271680,0.8356,0.0,0.681,0.319,pos,neu
2017-08-01 21:41:14+00:00,#Pollution #Science -A Garbage Patch The Size Of Mexico Was Just Discovered In The Pacific Ocean via @IFLScience: https://t.co/GIyojQdyqn,chaskm45,892500496493228037,0.0,0.0,1.0,0.0,neu,neu
2017-07-31 21:04:18+00:00,Rush hour traffic #pollution inside your car may be more dangerous than you think. More reasons to telecommute. #IAQ https://t.co/Nuc0XvPHol,Francine_Locke,892128810837188612,-0.5256,0.152,0.848,0.0,neg,neu
2017-07-31 14:40:31+00:00,"Happy #MeatlessMonday, from this #vegetarian life coach in #DC! Cheers to reducing #pollution! xx https://t.co/qu3SBjcS43 #healthfirst https://t.co/SfRRRYzyCM",lizstrom,892032231866347521,0.8118,0.0,0.67,0.33,pos,neu
2017-07-31 12:39:44+00:00,"Makes me sad and angry. After heavy rain, the harbor looks like this. #pollution #trash #litter… https://t.co/y5gPNhsr3q",TheHoppyRunner,892001835048980480,-0.5994,0.279,0.611,0.109,neg,neu
2017-07-23 15:46:38+00:00,"Don't let Congress slash budgets for the EPA, Interior https://t.co/gDOxuxm5si #pollutingpruitt #pollution",Miyuko_junsei,889149764801089536,0.2057,0.0,0.858,0.142,pos,neu
2017-07-21 19:16:12+00:00,"Clean air is so important for #humanhealth. #Pollution impacts lungs, brain, heart and skin. @USATODAY https://t.co/tJvbYE0IZU",SinaiCEHC,888477731637399552,0.8506,0.0,0.584,0.416,pos,neu
2017-07-21 13:50:29+00:00,Headed to @JerseyWaterWrks event: #cleanwateract #violation #floatables #pollution #hudson river @NJTRANSIT fish dont need cigarette butts! https://t.co/ZxM0vllnoZ,cartercraft,888395760118755331,-0.5411,0.179,0.821,0.0,neg,neu
2017-07-20 11:25:32+00:00,"#Plastic #recycling #environment #pollution - There’s literally a ton of plastic garbage for every person on Earth -
https://t.co/K76FQj8n6O",chaskm45,887996894173114369,0.0,0.0,1.0,0.0,neu,neu
2017-07-19 20:11:31+00:00,Sailing on Lake Agawam before #hedges and severe #pollution...will it ever return? #southampton… https://t.co/K0dWhcLvgQ,JonathanSFoster,887766874238353414,-0.3818,0.167,0.833,0.0,neg,neu
2017-07-19 20:11:09+00:00,"INBOX: Air Quality Health Advisory for #NYC region, including #Rockland for tomorrow, Thursday, 7/20 #AirQuality #asthma #smog #pollution",nancyrockland,887766781598867457,-0.296,0.115,0.885,0.0,neg,neu
2017-07-16 19:27:22+00:00,Tell @EPAScottPruitt that smog limits save lives. @NRDC @EcoWatch #AirQuality #pollution #smog #ClimateAction #EPA #airpollution https://t.co/tU5GyhB8O0,TurningGreenOrg,886668602212069378,-0.0516,0.214,0.631,0.155,neg,neu
2017-07-16 12:48:12+00:00,"Are we really this lazy and irresponsible? [PUBLIC OPINION]

#pollution #litter #environment #SundayMorning #NJ 

https://t.co/YFUzW0MKoq",ShawnieMikes,886568146555072512,-0.7289,0.32,0.68,0.0,neg,neu
2017-07-10 16:59:51+00:00,Study: Children who live near sources of #pollution have same risk of #asthma as those exposed to secondhand smoke. https://t.co/bKpRgNt9wK,Francine_Locke,884457151435087872,-0.34,0.159,0.841,0.0,neg,neu
2017-07-04 08:27:19+00:00,sunset (2011) #sunset #colours #pollution #water #clouds #bk #bkln #brooklyn #williamsburg… https://t.co/UQYW6AjmA9,horiko,882153840283275264,0.0,0.0,1.0,0.0,neu,neu
2017-06-20 21:16:31+00:00,Awesome piece in @bustle on #pollution and #skincare! https://t.co/adUbTGpoc4,DendyEngelman,877273984534016000,0.6588,0.0,0.646,0.354,pos,neu
2017-06-20 13:56:13+00:00,"According to #WHO, 4.3 million people a year die from the #exposure to #household #air #pollution.
Learn more https://t.co/Lzm7sLfTOX",GlobalNCDs,877163180430159874,-0.5994,0.178,0.822,0.0,neg,neu
2017-06-15 13:45:31+00:00,Asia’s rivers send more #plastic into the ocean than all other continents combined -- #QZ https://t.co/F5WJr8wNgS #pollution,MitchellPtComms,875348548820369408,0.0,0.0,1.0,0.0,neu,neu
2017-06-13 13:10:08+00:00,‘No Such Thing as Justice’ in Fight Over Chemical #Pollution in #China -- @NYTimes https://t.co/91RMKELuDy,MitchellPtComms,874614866824372224,-0.3818,0.157,0.843,0.0,neg,neu
2017-06-08 13:00:08+00:00,"The wind's rot
afflicts those gasping for God
with damnation.

#hangtenstories 186 #tenwords #mpy #micropoetry #pollution #amwriting",Unlucky13Poetry,872800413027901440,-0.3612,0.174,0.725,0.101,neg,neu
2017-06-07 22:53:50+00:00,Bringing back coal &amp; gutting #environmental regs increases #pollution and more early deaths. https://t.co/Q9YD7FSMLx via @ConversationUS,Francine_Locke,872587432608362497,0.0,0.0,1.0,0.0,neu,neu
2017-06-07 18:55:02+00:00,In other news... 👎🏽#TrumpPresidency #embarrassment #trumponclimate #antiprogress #environmentaldegradation #pollution #SOS https://t.co/zydoKwhDGW,phrbrown,872527337463664640,-0.4404,0.172,0.828,0.0,neg,neu
2017-06-06 12:46:28+00:00,"Finding #solutions to #pollution: Giving a price to marine litter, like by using ghost gear to make swimsuits @OceanPositiveFE #SaveOurOcean https://t.co/Urj6zDYVrQ",c_mocquet,872072195790569472,0.5106,0.089,0.656,0.255,pos,neu
2017-06-03 02:20:59+00:00,"Even if you don't believe in #climatechange, you're really OK with polluting our air and water??? #pollution #renewableenergy #ParisAccord",catdelbuono,870827626319020032,0.5812,0.0,0.827,0.173,pos,neu
2017-06-02 13:51:46+00:00,There should be a special permit to drive in #nyc or an extremely high tax. #traffic #pollution #environment #emissions @BilldeBlasio,mmcunney,870639078252965888,0.4019,0.0,0.876,0.124,pos,neu
2017-06-02 02:40:51+00:00,#no #more #pollution  #sí al #acuerdodeparis @ Planet Earth https://t.co/6paz35gyxe,artegarza,870470238139109381,0.0,0.0,1.0,0.0,neu,neu
2017-06-01 17:49:49+00:00,Hi there @realDonaldTrump @POTUS -- you see this? Make the right decision. #Parisclimateaccord #pollution https://t.co/9867ySialh,buffoalaton,870336597950177280,0.0,0.0,1.0,0.0,neu,neu
2017-06-01 15:03:42+00:00,#climatechange and Air #Pollution https://t.co/7HteM3Hbll,Drwandafiler,870294791195635714,0.0,0.0,1.0,0.0,neu,neu
2017-06-01 11:30:50+00:00,"Concerned about #water #pollution? No Need. Learn about personal #watertreatment today! @CleanWater_MD @CleanH2oDC 
https://t.co/jEBCXzPEvv",N_W_S_C,870241220878114816,-0.3595,0.161,0.839,0.0,neg,neu
2017-05-30 12:23:43+00:00,Visualizing #pollution vs. making 'champagne popsicles' #MemorialDay #IvankaTrump #climatechange #oceans https://t.co/O2hN3vAuF6,lisablas,869529756097802241,0.296,0.0,0.82,0.18,pos,neu
2017-05-29 23:39:01+00:00,Crashing waves #projectO #waves #water #pollution #protection… https://t.co/sR5zTLpN8z,Naturellelady,869337314333478912,0.0,0.0,1.0,0.0,neu,neu
2017-05-26 11:25:11+00:00,Another unanticipated benefit of acid rain #pollution cleanup: more rain for Africa's semi-arid Sahel https://t.co/tDPjeIXwe9,RichardConniff,868065473124069381,0.4588,0.0,0.824,0.176,pos,neu
2017-05-23 14:21:42+00:00,RT @EnviroPolitics Victory against #pollution @brian4NY @NYNJBaykeeper @surfridernyc @NYTScience @littoralguy @lonelywhale #whale habitat https://t.co/JrhrSTIz5C,gothamwhale,867022730356555776,0.0,0.0,1.0,0.0,neu,neu
2017-05-19 14:54:46+00:00,"@dcwater's boats will remove 100's of tons of #pollution from the Anacostia each yr. @charlesallen : river will be ""fishable &amp; swimmable"" https://t.co/WBMPPNpMFl",spheverly,865581503136227331,0.0,0.0,1.0,0.0,neu,neu
2017-05-17 19:34:04+00:00,"Did you know this? Tag a friend and share this. 💯
#pollution #atmosphere #KnowWhatYouDontKnow @… https://t.co/icw9H7cF1f",frajorden,864927014519803904,0.6597,0.0,0.735,0.265,pos,neu
2017-05-16 03:42:52+00:00,@NikkiReed_I_Am @BayouWithLove I'm afraid you made a garment that actually pollutes the oceans by washing it. Google microfiber #pollution.,lizzkahn,864325250221318144,-0.4939,0.151,0.849,0.0,neg,neu
2017-05-14 23:39:38+00:00,"Long Island's nitrogen probs have reached a ""crisis"" point: https://t.co/DiK937VGHQ #oceans #pollution #environment",erica_cirino,863901650867683328,-0.5719,0.248,0.667,0.085,neg,neu
2017-05-10 19:49:41+00:00,"@EconProgressRI @RISenate @RIPTA_RI #RhodeIsland is already in debt, why are we giving away another service for free? Incresed ridership will only contribute to more #pollution https://t.co/dFTUV29z2E",riThinkRI,862394229850615809,0.4939,0.08,0.737,0.183,pos,neu
2017-05-08 17:35:35+00:00,"#MacronLeaks reax ""#fakenews pollutes"" @EmmanuelMacron vows to stop it https://t.co/xyK3Daowmp
Who'll pick #data #pollution
@FCC or @EPA 😶",sameepa,861635705520492545,-0.6597,0.231,0.769,0.0,neg,neu
2017-05-06 19:35:03+00:00,Garbage slick on the Anacostia River. #pollution #anacostia #river #garbage #dc #maga… https://t.co/DdON8Wndan,Random_Nerds,860940996242231297,0.0,0.0,1.0,0.0,neu,neu
2017-05-06 19:30:36+00:00,@TTSalvage responders save #Galveston Beach from #pollution incident https://t.co/7IzaiMQ8hJ,MarineLog,860939874656038913,0.4939,0.0,0.714,0.286,pos,neu
2017-05-06 17:28:53+00:00,Remembering vividly why I avoid #NYC at all costs #overpopulation #pollution #traffic #attitudes #cost,1000_needles,860909244400496648,-0.296,0.145,0.855,0.0,neg,neu
2017-05-05 19:54:37+00:00,#448 to start daily practice: #yoga detoxifies effects of environmental #food #pollution by massaging inner organs via  twists @YogaWorks https://t.co/1PC1tMP8Xm,MissKShea,860583533198405633,0.0,0.0,1.0,0.0,neu,neu
2017-05-04 15:15:05+00:00,We need this everywhere!! #nyc #pollution https://t.co/AUo45nKuHZ,bettylin_nyc,860150795597230083,0.0,0.0,1.0,0.0,neu,neu
2017-05-04 10:41:23+00:00,How #Environmental #Pollution Affects Children's #Health &amp; How To Stop It @LungAssociation @bmj_latest https://t.co/O55wU5OlVQ,Francine_Locke,860081917475028992,-0.296,0.145,0.855,0.0,neg,neu
2017-05-02 22:07:47+00:00,"X&lt;•&gt;X&lt;•&gt;X&lt;•&gt;X
the plastic we toss, washing
up on the beach inside of our
dead animal brethren 

Art ~ Marina Gutierrez #pollution #Gaia https://t.co/pnISYAnWi4",innerlifedirect,859529881159446528,-0.6486,0.163,0.837,0.0,neg,neu
2017-04-27 17:56:41+00:00,Drilling in #NationalParks and Monuments risks #pollution of  our natural resources - especially #water! https://t.co/hXdbZOVCke,NoWaterNoLife,857654751558860805,0.1759,0.117,0.727,0.156,pos,neu
2017-04-27 12:52:06+00:00,New study shows how tiny particles in #airpollution get into people's bodies and cause damage: https://t.co/rNQysgwdfb #health #pollution,erica_cirino,857578099550150659,-0.4939,0.158,0.842,0.0,neg,neu
2017-04-26 15:23:48+00:00,"Is your car loud? Does your gas pedal vibrate? Notice your gas mileage decreasing?
https://t.co/54UbGOK0q4
#whereismyexhaust #pollution https://t.co/8HVFL0VRGX",kenstrans,857253887534878720,0.0,0.0,1.0,0.0,neu,neu
2017-04-26 03:00:20+00:00,"Want to hear more about #abalone, #climatechange, #pollution, #disease, &amp; #digestion? Follow Alyssa Frederick @paua_biologist! https://t.co/AailgsEOzO",KristinAquilino,857066788886110209,0.1511,0.0,0.904,0.096,pos,neu
2017-04-24 14:53:37+00:00,Author @JulianLennon tells @RollingStone &amp; @AP how he addresses the urgency of #pollution in his new #children's book 'Touch the Earth' 🌎 https://t.co/CpjafPXHml,skyhorsepub,856521516489596928,0.0,0.0,1.0,0.0,neu,neu
2017-04-22 12:23:31+00:00,"What do you get an Earth that has everything?

#EarthDay #earthday2017 #EarthDaySongs #writerslife #Frick #lifeisgood #pollution #saturday",DBfrick,855758964964896769,0.0,0.0,1.0,0.0,neu,neu
2017-04-21 21:21:09+00:00,.@PequeaGrade3 learned about how even other things in the environment can pollute water around it. #EarthDay #earthday2017 🌎♻️🐟 #pollution https://t.co/3raLZsq4bI,MrsGEPainter,855531878346104832,-0.5106,0.121,0.879,0.0,neg,neu
2017-04-20 00:15:56+00:00,Princess Cruises #pollution case whistleblower collects $1 million,MarineLog,854851088473878528,0.0,0.0,1.0,0.0,neu,neu
2017-04-19 12:03:58+00:00,Providence County found to be most polluted county in Boston-Worcester-Providence metros. https://t.co/tTTCc04w8b #pollution #airquality https://t.co/ZZsmix6boH,TapestryCommun,854666880942059520,-0.5095,0.19,0.81,0.0,neg,neu
2017-04-17 22:58:37+00:00,As an #Asthmatic I have personally witnessed how #Pollution &amp; #ClimateChange have direct &amp; #Immediate effects on #Health leave a + 🌏 #Legacy https://t.co/RwEPWv2mOt,mjbeauty,854106855773220864,-0.0516,0.046,0.954,0.0,neg,neu
2017-04-16 20:34:30+00:00,.@StopFreshDirect idling for a REALLY long time #noise #pollution https://t.co/u5TrzUGrPP,bklynbad,853708197210836992,0.0,0.0,1.0,0.0,neu,neu
2017-04-13 18:31:17+00:00,Environmental air #pollution and #climate change affect #allergies.  #publichealth @UCIrvine https://t.co/t4GHQwu8HQ,Francine_Locke,852590025468465156,0.0,0.0,1.0,0.0,neu,neu
2017-04-13 13:52:03+00:00,"Fears over #cleanwater &amp; #water #pollution rising. Let us ease your fears with #watertreatment today!  @WaterIsLife 
https://t.co/7UEfwR2lMJ",N_W_S_C,852519757362475008,-0.5255,0.263,0.625,0.112,neg,neu
2017-04-04 22:06:51+00:00,"Welcome to 21st century 🤦🏼‍♂️ 
#Pollution https://t.co/wETKfGnwWC",HeyRanjan,849382787555708929,0.4588,0.0,0.8,0.2,pos,neu
2017-04-03 13:13:53+00:00,"TODAY, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu 4:15 PM - IAB 918 https://t.co/hHvrPQPKdg",WEAI_Columbia,848886274035519488,0.0,0.0,1.0,0.0,neu,neu
2017-04-01 16:04:18+00:00,"How cutting the EPA's funding would affect public health: https://t.co/MGnwYMrWRx
#pollution #EPA #Trumpworld",puzzlepeaces,848204381942140929,-0.128,0.111,0.889,0.0,neg,neu
2017-04-01 13:03:18+00:00,"#aprilFools MY Heroes are the #PEOPLE who put #POLLUTION in
 #WATER .
I've #SOMETHING 4 U! 😉
https://t.co/9AuDBXZLTj",msmith56gmuedu,848158833990127617,0.5562,0.0,0.834,0.166,pos,neu
2017-03-31 20:18:57+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/AeKOdEC0Qx",WEAI_Columbia,847906081531678720,0.0,0.0,1.0,0.0,neu,neu
2017-03-31 19:59:09+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/N6tc0C6QqC",WEAI_Columbia,847901096584642560,0.0,0.0,1.0,0.0,neu,neu
2017-03-31 14:28:12+00:00,Stop worrying about #water #pollution. #WaterTreatment's for everyone @cleanh2oaction @ChooseCleanH2O @CleanWater_MD https://t.co/LVRi310k9P,N_W_S_C,847817811493834752,-0.5574,0.315,0.685,0.0,neg,neu
2017-03-31 13:08:51+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/eApMzNqTme",WEAI_Columbia,847797843490426881,0.0,0.0,1.0,0.0,neu,neu
2017-03-30 16:46:27+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/M8DonE1cPr",WEAI_Columbia,847490216419930112,0.0,0.0,1.0,0.0,neu,neu
2017-03-30 14:02:18+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/YdtaH22jVy",WEAI_Columbia,847448903301517312,0.0,0.0,1.0,0.0,neu,neu
2017-03-29 22:30:05+00:00,"X&lt;•&gt;X&lt;•&gt;X&lt;•&gt;X
his executive order:
roll back pollution safeguards,
spurning science and climate change
~~~~~~~~~~~~#climatechange #pollution https://t.co/mQA04r38YY",innerlifedirect,847214306773123073,0.34,0.0,0.862,0.138,pos,neu
2017-03-29 18:37:08+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/rIS2JYuUkt",WEAI_Columbia,847155680628949004,0.0,0.0,1.0,0.0,neu,neu
2017-03-29 16:22:57+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/tlnXyvrw3o",WEAI_Columbia,847121912920768512,0.0,0.0,1.0,0.0,neu,neu
2017-03-29 13:17:44+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/HeLbX27Rgr",WEAI_Columbia,847075302618677248,0.0,0.0,1.0,0.0,neu,neu
2017-03-28 20:26:55+00:00,"#Trump will allow our lands to be trashed, our rivers &amp; air polluted so his rich friends can get richer. #Resistance #cleanair #pollution https://t.co/YjBJ5fPk9L",SamiaAliSalama,846820921314885632,0.8605,0.087,0.55,0.363,pos,neu
2017-03-28 20:06:07+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/DVvz47E3vu",WEAI_Columbia,846815688660602880,0.0,0.0,1.0,0.0,neu,neu
2017-03-28 19:25:23+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/bHV1YntlHB",WEAI_Columbia,846805437861318656,0.0,0.0,1.0,0.0,neu,neu
2017-03-28 15:42:48+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/Ryj7IzihPA",WEAI_Columbia,846749420779700224,0.0,0.0,1.0,0.0,neu,neu
2017-03-28 14:29:24+00:00,Big problem on JerseyShore beaches--see their remains frequently and EVERY beach cleanup #environment #pollution https://t.co/W91W4xKt4W,brian4NY,846730947777081345,-0.4019,0.162,0.838,0.0,neg,neu
2017-03-28 13:11:35+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/nLGvGcuKFp",WEAI_Columbia,846711366622859264,0.0,0.0,1.0,0.0,neu,neu
2017-03-27 21:27:31+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/AT4qXUz1Tl",WEAI_Columbia,846473784903307264,0.0,0.0,1.0,0.0,neu,neu
2017-03-27 15:20:01+00:00,"MON, 4/3: ""Clearing up the #Haze: New Research on #SoutheastAsian #Pollution” w/ Ruth DeFries Miriam Marlier Tianjia Liu. 4:15 PM - IAB 918 https://t.co/mhwf3SW3Ve",WEAI_Columbia,846381301091446786,0.0,0.0,1.0,0.0,neu,neu
2017-03-24 13:21:22+00:00,#China to Plant #‘GreenNecklace’ of Trees Around #Beijing to Fight #Smog -- @NYTimes https://t.co/zAnm8ph98j -- #Pollution,MitchellPtComms,845264277745340416,-0.5859,0.255,0.745,0.0,neg,neu
2017-03-22 12:13:51+00:00,"#ReverseOsmosis #watertreatment...same price as #family of 4 spends on bottled #water per year, but no #pollution.  
https://t.co/GjojgzCNlt",N_W_S_C,844522511538753536,-0.4215,0.149,0.851,0.0,neg,neu
2017-03-21 21:10:31+00:00,"@ScottPruittOK #air &amp; #water #pollution, #environmentaljustice don't recognize borders - no matter which kind.  https://t.co/yDJ42OcU0r",spheverly,844295177955086337,0.5149,0.061,0.744,0.195,pos,neu
2017-03-17 13:51:09+00:00,"Your Conservation Briefing, 3/17/17: https://t.co/T81cASGGtp #Plastic #Pollution #Reef #Bleaching #EndangeredSpecies #Gecko #Deforestation https://t.co/n6H75I8u6J",WCSNewsroom,842735057802551298,0.0,0.0,1.0,0.0,neu,neu
2017-03-15 13:19:10+00:00,@maryannehitt another inspiring #women who fight against #coal &amp; #pollution #Women4Climate #Women4Future and clean #energy https://t.co/LjnC4V1Wq0,silvia_girasola,842002230467256320,0.6124,0.117,0.541,0.342,pos,neu
2017-03-11 16:06:41+00:00,"Hey GOPs, Physics doesn't care if you believe in #pollution or not. If you drink toxic water you will get cancer &amp; die.",TulipCassidy,840594838781329408,-0.8985,0.353,0.647,0.0,neg,neu
2017-03-10 16:19:20+00:00,"#WaterTreatment provides higher quality #water w/ no #pollution
@ChooseCleanH2O @cleanh2oaction @CleanWater_MD https://t.co/onEMhkMhl5",N_W_S_C,840235634212106241,-0.296,0.167,0.833,0.0,neg,neu
2017-03-09 23:22:52+00:00,.@YanzhongHuang @WHO report #environmental hazards water and air #pollution kill 1.7 million kids under 5 each year https://t.co/mHDEziHYfr,ghia1212,839979832746381320,-0.6908,0.217,0.783,0.0,neg,neu
2017-03-09 17:37:20+00:00,@WBG_environment #pollution specialist spied a masked statue in Brussels. They help #LMICs improve #airquality too https://t.co/Pb2HHkKCQV https://t.co/YsKm3cxbAT,MegWalkerInDC,839892875198545928,0.6808,0.0,0.728,0.272,pos,neu
2017-03-08 19:30:30+00:00,It's #InternationalWomensDay: These Women Are Winning the Fight Against #pollution &amp; #IndustrialAgriculture! #Health https://t.co/vZjYIOekr0 https://t.co/N4kfJ8Q0bT,koecolife,839558967953141760,0.2714,0.135,0.674,0.191,pos,neu
2017-03-01 04:06:53+00:00,"The vision laid out in #JointAddress was of an America soiled by #pollution, sickened by the uninsured &amp; in a state of fear of ""the other.""",KhalidPitts,836789816222167042,-0.6908,0.211,0.726,0.063,neg,neu
2017-02-26 01:15:10+00:00,"Someone ditched a garbage bag on the sidewalk.

#brooklyn #nyc #litter #pollution @ Gowanus Canal https://t.co/SMzL0H0MsX",carazeb,835659439021555712,0.0,0.0,1.0,0.0,neu,neu
2017-02-25 18:58:53+00:00,See deep roots of #nativeplants - that's how they help with #pollution! #cleanwater #creeks @HighSchoolPark @AudubonAtHomePa @primexgarden https://t.co/4a4eVqGFD3,TTFWatershed,835564742945144832,0.4574,0.0,0.85,0.15,pos,neu
2017-02-25 03:36:53+00:00,"If you can't watch this whole video, you have no right to ever drink from a straw again. I hate humans. #pollution  https://t.co/XbVdj3IneD",AudiMartel,835332714257580032,-0.7096,0.219,0.781,0.0,neg,neu
2017-02-24 01:35:00+00:00,"Jury finds two Aegean Shipping Management engineers guilty in Green Sky ""magic pipe"" #pollution case https://t.co/9tXV9WU7lD https://t.co/hlSm0Q9aHb",MarineLog,834939654386384897,-0.4215,0.149,0.851,0.0,neg,neu
2017-02-23 17:41:00+00:00,Who benefits from current uses of CRA? Not people. Industry alone. Do people benefit from #pollution &amp; limitations of #publicland rights? No,cairochris,834820368741302272,0.6705,0.079,0.645,0.276,pos,neu
2017-02-23 01:00:26+00:00,Makes sense. Since this man is pure pond-scum. https://t.co/JOWqxrj8Kg #notmypresident #environment #pollution,NoelMacNeal,834568566900924419,0.0,0.0,1.0,0.0,neu,neu
2017-02-22 18:27:32+00:00,#earth we need to protect it #climatechange #fracking #pollution #plasticbags https://t.co/ogCBrz1YBx,edt911,834469688952254465,0.3818,0.0,0.794,0.206,pos,neu
2017-02-22 17:45:47+00:00,Volunteer for a litter cleanup!  https://t.co/D3i2guH7wd #littercleanup #waterwednesday #pollution #gogreen,CleanFairfax,834459183940587529,0.0,0.0,1.0,0.0,neu,neu
2017-02-20 11:17:35+00:00,Pinpointing (&amp; reducing) sources of #nitrogen #pollution in Long Island Sound https://t.co/Djq8NBPXyg https://t.co/GtmoiBAgzB,RichardConniff,833636713452941312,0.0,0.0,1.0,0.0,neu,neu
2017-02-16 02:39:10+00:00,Example of what is happening to our water sources. #pollution @IPC_Chesapeake https://t.co/L1QApCTZ1K,teadrinkingrev,832056700047851521,0.0,0.0,1.0,0.0,neu,neu
2017-02-14 15:04:37+00:00,"#China mulls radical output cuts, port #coal ban in war on #smog - document -- @Reuters https://t.co/OMJizSRajD #climatechange #pollution",MitchellPtComms,831519521726935040,-0.8979,0.442,0.558,0.0,neg,neu
2017-02-14 13:13:16+00:00,"We NEED the EPA!!!
Call your Senators &amp; Representatives!
#EPA
#pollution 
#airpollution 
#lungdisease
#asthma https://t.co/n9bEMa7DNN",Jenkins100Rose,831491500773097472,0.0,0.0,1.0,0.0,neu,neu
2017-02-09 14:54:37+00:00,"#Pollution ""is personal; it's consequential,"" says @TerryYosie of @WorldEnvCenter https://t.co/p5vdoQ9wFd",CaseyETroy,829705067188072449,0.0,0.0,1.0,0.0,neu,neu
2017-02-07 20:39:17+00:00,@NYGovCuomo please save our #plasticbag tax! @BagItNYC !!! #futurethinking #pollution #saveourplanet,lori__suzanne,829067029558808576,0.7696,0.0,0.574,0.426,pos,neu
